t,phase,travel,speed,swingDeg,boomDeg,stickDeg,bucketDeg,payloadKg,rollDeg,tipMargin,hydC,personRight,personFwd,personWalking,personDist,seatbelt,eyesClosed,jawOpen,camYawn,camDrowsy,cfSpeed,cfSwingDeg,cfTipMargin,cfPersonDist,cfClearance
9.325,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.453,-0.351,-9.345,1,4.615,1,0.096,0.051,0,0,0,0,2.3,2.89,0
9.333,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.377,-0.337,-9.345,1,4.628,1,0.057,0.089,0,0,0,0,2.3,2.89,0
9.342,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.319,-0.324,-9.345,1,4.642,1,0.06,0.075,0,0,0,0,2.3,2.89,0
9.35,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.406,-0.311,-9.345,1,4.645,1,0.07,0.059,0,0,0,0,2.3,2.89,0
9.358,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.593,-0.297,-9.345,1,4.646,1,0.098,0.052,0,0,0,0,2.3,2.89,0
9.367,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.443,-0.284,-9.345,1,4.626,1,0.066,0.059,0,0,0,0,2.3,2.89,0
9.375,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.508,-0.271,-9.345,1,4.604,1,0.055,0.051,0,0,0,0,2.3,2.89,0
9.383,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.595,-0.257,-9.345,1,4.599,1,0.051,0.065,0,0,0,0,2.3,2.89,0
9.392,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.506,-0.244,-9.345,1,4.633,1,0.081,0.057,0,0,0,0,2.3,2.89,0
9.4,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.602,-0.231,-9.345,1,4.604,1,0.053,0.086,0,0,0,0,2.3,2.89,0
9.408,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.61,-0.217,-9.345,1,4.61,1,0.058,0.052,0,0,0,0,2.3,2.89,0
9.417,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.419,-0.204,-9.345,1,4.623,1,0.06,0.088,0,0,0,0,2.3,2.89,0
9.425,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.4,-0.191,-9.345,1,4.616,1,0.072,0.088,0,0,0,0,2.3,2.89,0
9.433,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.482,-0.177,-9.345,1,4.627,1,0.073,0.05,0,0,0,0,2.3,2.89,0
9.442,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.507,-0.164,-9.345,1,4.629,1,0.069,0.083,0,0,0,0,2.3,2.89,0
9.45,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.586,-0.151,-9.345,1,4.612,1,0.073,0.081,0,0,0,0,2.3,2.89,0
9.458,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.572,-0.137,-9.345,1,4.63,1,0.059,0.071,0,0,0,0,2.3,2.89,0
9.467,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.495,-0.124,-9.345,1,4.624,1,0.081,0.051,0,0,0,0,2.3,2.89,0
9.475,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.472,-0.111,-9.345,1,4.607,1,0.087,0.079,0,0,0,0,2.3,2.89,0
9.483,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.554,-0.097,-9.345,1,4.638,1,0.064,0.057,0,0,0,0,2.3,2.89,0
9.492,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.471,-0.084,-9.345,1,4.638,1,0.088,0.07,0,0,0,0,2.3,2.89,0
9.5,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.583,-0.071,-9.345,1,4.612,1,0.08,0.059,0,0,0,0,2.3,2.89,0
9.508,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.413,-0.057,-9.345,1,4.614,1,0.072,0.066,0,0,0,0,2.3,2.89,0
9.517,intervention,-4.729,0,0,22,-10,30,0,0,2.295,64.579,-0.044,-9.345,1,4.623,1,0.077,0.066,0,0,0,0,2.3,2.89,0
9.525,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.458,-0.031,-9.345,1,4.604,1,0.092,0.062,0,0,0,0,2.3,2.89,0
9.533,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.582,-0.017,-9.345,1,4.597,1,0.088,0.075,0,0,0,0,2.3,2.89,0
9.542,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.395,-0.004,-9.345,1,4.631,1,0.083,0.085,0,0,0,0,2.3,2.89,0
9.55,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.591,0.009,-9.345,1,4.636,1,0.055,0.054,0,0,0,0,2.3,2.89,0
9.558,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.519,0.023,-9.345,1,4.609,1,0.059,0.055,0,0,0,0,2.3,2.89,0
9.567,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.566,0.036,-9.345,1,4.594,1,0.077,0.061,0,0,0,0,2.3,2.89,0
9.575,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.385,0.049,-9.345,1,4.637,1,0.051,0.08,0,0,0,0,2.3,2.89,0
9.583,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.371,0.063,-9.345,1,4.635,1,0.07,0.068,0,0,0,0,2.3,2.89,0
9.592,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.539,0.076,-9.345,1,4.622,1,0.076,0.076,0,0,0,0,2.3,2.89,0
9.6,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.461,0.089,-9.345,1,4.633,1,0.07,0.074,0,0,0,0,2.3,2.89,0
9.608,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.584,0.103,-9.345,1,4.622,1,0.075,0.084,0,0,0,0,2.3,2.89,0
9.617,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.577,0.116,-9.345,1,4.605,1,0.093,0.062,0,0,0,0,2.3,2.89,0
9.625,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.387,0.129,-9.345,1,4.64,1,0.068,0.072,0,0,0,0,2.3,2.89,0
9.633,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.535,0.143,-9.345,1,4.603,1,0.085,0.079,0,0,0,0,2.3,2.89,0
9.642,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.541,0.156,-9.345,1,4.621,1,0.064,0.073,0,0,0,0,2.3,2.89,0
9.65,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.346,0.169,-9.345,1,4.63,1,0.053,0.051,0,0,0,0,2.3,2.89,0
9.658,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.378,0.183,-9.345,1,4.614,1,0.056,0.084,0,0,0,0,2.3,2.89,0
9.667,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.591,0.196,-9.345,1,4.611,1,0.055,0.071,0,0,0,0,2.3,2.89,0
9.675,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.522,0.209,-9.345,1,4.63,1,0.092,0.051,0,0,0,0,2.3,2.89,0
9.683,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.423,0.223,-9.345,1,4.63,1,0.053,0.073,0,0,0,0,2.3,2.89,0
9.692,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.412,0.236,-9.345,1,4.609,1,0.085,0.084,0,0,0,0,2.3,2.89,0
9.7,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.498,0.249,-9.345,1,4.604,1,0.086,0.069,0,0,0,0,2.3,2.89,0
9.708,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.538,0.263,-9.345,1,4.636,1,0.061,0.077,0,0,0,0,2.3,2.89,0
9.717,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.431,0.276,-9.345,1,4.628,1,0.072,0.06,0,0,0,0,2.3,2.89,0
9.725,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.391,0.289,-9.345,1,4.63,1,0.085,0.085,0,0,0,0,2.3,2.89,0
9.733,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.448,0.303,-9.345,1,4.646,1,0.079,0.059,0,0,0,0,2.3,2.89,0
9.742,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.392,0.316,-9.345,1,4.64,1,0.089,0.055,0,0,0,0,2.3,2.89,0
9.75,intervention,-4.729,0,0,22,-10,30,0,0,2.295,64.491,0.329,-9.345,1,4.622,1,0.076,0.074,0,0,0,0,2.3,2.89,0
9.758,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.634,0.343,-9.345,1,4.643,1,0.071,0.052,0,0,0,0,2.3,2.89,0
9.767,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.596,0.356,-9.345,1,4.614,1,0.086,0.074,0,0,0,0,2.3,2.89,0
9.775,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.398,0.369,-9.345,1,4.646,1,0.085,0.083,0,0,0,0,2.3,2.89,0
9.783,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.514,0.383,-9.345,1,4.616,1,0.092,0.08,0,0,0,0,2.3,2.89,0
9.792,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.564,0.396,-9.345,1,4.641,1,0.051,0.065,0,0,0,0,2.3,2.89,0
9.8,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.396,0.409,-9.345,1,4.626,1,0.081,0.08,0,0,0,0,2.3,2.89,0
9.808,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.454,0.423,-9.345,1,4.658,1,0.054,0.066,0,0,0,0,2.3,2.89,0
9.817,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.562,0.436,-9.345,1,4.645,1,0.066,0.07,0,0,0,0,2.3,2.89,0
9.825,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.55,0.449,-9.345,1,4.642,1,0.064,0.064,0,0,0,0,2.3,2.89,0
9.833,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.634,0.463,-9.345,1,4.626,1,0.052,0.06,0,0,0,0,2.3,2.89,0
9.842,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.425,0.476,-9.345,1,4.66,1,0.064,0.061,0,0,0,0,2.3,2.89,0
9.85,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.377,0.489,-9.345,1,4.655,1,0.067,0.087,0,0,0,0,2.3,2.89,0
9.858,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.603,0.503,-9.345,1,4.653,1,0.087,0.067,0,0,0,0,2.3,2.89,0
9.867,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.37,0.516,-9.345,1,4.638,1,0.095,0.056,0,0,0,0,2.3,2.89,0
9.875,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.443,0.529,-9.345,1,4.635,1,0.058,0.061,0,0,0,0,2.3,2.89,0
9.883,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.558,0.543,-9.345,1,4.658,1,0.078,0.082,0,0,0,0,2.3,2.89,0
9.892,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.545,0.556,-9.345,1,4.671,1,0.069,0.072,0,0,0,0,2.3,2.89,0
9.9,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.644,0.569,-9.345,1,4.652,1,0.085,0.074,0,0,0,0,2.3,2.89,0
9.908,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.537,0.583,-9.345,1,4.674,1,0.057,0.083,0,0,0,0,2.3,2.89,0
9.917,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.357,0.596,-9.345,1,4.633,1,0.098,0.067,0,0,0,0,2.3,2.89,0
9.925,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.367,0.609,-9.345,1,4.659,1,0.059,0.053,0,0,0,0,2.3,2.89,0
9.933,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.387,0.623,-9.345,1,4.674,1,0.067,0.067,0,0,0,0,2.3,2.89,0
9.942,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.544,0.636,-9.345,1,4.68,1,0.079,0.053,0,0,0,0,2.3,2.89,0
9.95,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.58,0.649,-9.345,1,4.678,1,0.074,0.065,0,0,0,0,2.3,2.89,0
9.958,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.404,0.663,-9.345,1,4.643,1,0.084,0.078,0,0,0,0,2.3,2.89,0
9.967,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.497,0.676,-9.345,1,4.683,1,0.085,0.088,0,0,0,0,2.3,2.89,0
9.975,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.441,0.689,-9.345,1,4.667,1,0.071,0.077,0,0,0,0,2.3,2.89,0
9.983,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.487,0.703,-9.345,1,4.655,1,0.05,0.074,0,0,0,0,2.3,2.89,0
9.992,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.454,0.716,-9.345,1,4.651,1,0.087,0.07,0,0,0,0,2.3,2.89,0
10,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.51,0.729,-9.345,1,4.667,1,0.093,0.056,0,0,0,0,2.3,2.89,0
10.008,intervention,-4.729,0,0,22,-10,30,0,0,2.295,64.438,0.743,-9.345,1,4.687,1,0.067,0.08,0,0,0,0,2.3,2.89,0
10.017,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.526,0.756,-9.345,1,4.678,1,0.05,0.063,0,0,0,0,2.3,2.89,0
10.025,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.538,0.769,-9.345,1,4.663,1,0.067,0.063,0,0,0,0,2.3,2.89,0
10.033,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.411,0.783,-9.345,1,4.694,1,0.084,0.052,0,0,0,0,2.3,2.89,0
10.042,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.382,0.796,-9.345,1,4.704,1,0.085,0.071,0,0,0,0,2.3,2.89,0
10.05,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.454,0.809,-9.345,1,4.684,1,0.074,0.072,0,0,0,0,2.3,2.89,0
10.058,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.49,0.823,-9.345,1,4.686,1,0.051,0.078,0,0,0,0,2.3,2.89,0
10.067,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.583,0.836,-9.345,1,4.704,1,0.075,0.084,0,0,0,0,2.3,2.89,0
10.075,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.452,0.849,-9.345,1,4.704,1,0.072,0.089,0,0,0,0,2.3,2.89,0
10.083,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.368,0.863,-9.345,1,4.711,1,0.086,0.082,0,0,0,0,2.3,2.89,0
10.092,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.438,0.876,-9.345,1,4.687,1,0.094,0.089,0,0,0,0,2.3,2.89,0
10.1,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.494,0.889,-9.345,1,4.717,1,0.054,0.071,0,0,0,0,2.3,2.89,0
10.108,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.615,0.903,-9.345,1,4.701,1,0.095,0.055,0,0,0,0,2.3,2.89,0
10.117,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.609,0.916,-9.345,1,4.71,1,0.065,0.088,0,0,0,0,2.3,2.89,0
10.125,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.396,0.929,-9.345,1,4.723,1,0.097,0.055,0,0,0,0,2.3,2.89,0
10.133,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.368,0.943,-9.345,1,4.732,1,0.097,0.056,0,0,0,0,2.3,2.89,0
10.142,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.477,0.956,-9.345,1,4.717,1,0.074,0.088,0,0,0,0,2.3,2.89,0
10.15,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.465,0.969,-9.345,1,4.737,1,0.076,0.074,0,0,0,0,2.3,2.89,0
10.158,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.446,0.983,-9.345,1,4.716,1,0.055,0.073,0,0,0,0,2.3,2.89,0
10.167,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.534,0.996,-9.345,1,4.738,1,0.062,0.084,0,0,0,0,2.3,2.89,0
10.175,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.543,1.009,-9.345,1,4.706,1,0.054,0.055,0,0,0,0,2.3,2.89,0
10.183,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.45,1.023,-9.345,1,4.728,1,0.056,0.087,0,0,0,0,2.3,2.89,0
10.192,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.413,1.036,-9.345,1,4.732,1,0.09,0.077,0,0,0,0,2.3,2.89,0
10.2,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.642,1.049,-9.345,1,4.728,1,0.09,0.059,0,0,0,0,2.3,2.89,0
10.208,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.554,1.063,-9.345,1,4.718,1,0.092,0.057,0,0,0,0,2.3,2.89,0
10.217,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.374,1.076,-9.345,1,4.748,1,0.081,0.076,0,0,0,0,2.3,2.89,0
10.225,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.581,1.089,-9.345,1,4.72,1,0.069,0.087,0,0,0,0,2.3,2.89,0
10.233,intervention,-4.729,0,0,22,-10,30,0,0,2.295,64.466,1.103,-9.345,1,4.735,1,0.056,0.077,0,0,0,0,2.3,2.89,0
10.242,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.517,1.116,-9.345,1,4.761,1,0.098,0.063,0,0,0,0,2.3,2.89,0
10.25,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.416,1.129,-9.345,1,4.731,1,0.078,0.069,0,0,0,0,2.3,2.89,0
10.258,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.63,1.143,-9.345,1,4.764,1,0.068,0.082,0,0,0,0,2.3,2.89,0
10.267,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.441,1.156,-9.345,1,4.767,1,0.082,0.055,0,0,0,0,2.3,2.89,0
10.275,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.535,1.169,-9.345,1,4.761,1,0.064,0.081,0,0,0,0,2.3,2.89,0
10.283,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.446,1.183,-9.345,1,4.758,1,0.09,0.053,0,0,0,0,2.3,2.89,0
10.292,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.369,1.196,-9.345,1,4.752,1,0.057,0.067,0,0,0,0,2.3,2.89,0
10.3,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.536,1.209,-9.345,1,4.754,1,0.092,0.057,0,0,0,0,2.3,2.89,0
10.308,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.592,1.223,-9.345,1,4.79,1,0.098,0.073,0,0,0,0,2.3,2.89,0
10.317,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.611,1.236,-9.345,1,4.768,1,0.075,0.06,0,0,0,0,2.3,2.89,0
10.325,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.438,1.249,-9.345,1,4.785,1,0.072,0.06,0,0,0,0,2.3,2.89,0
10.333,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.525,1.263,-9.345,1,4.779,1,0.095,0.068,0,0,0,0,2.3,2.89,0
10.342,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.493,1.276,-9.345,1,4.791,1,0.074,0.079,0,0,0,0,2.3,2.89,0
10.35,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.597,1.289,-9.345,1,4.796,1,0.099,0.057,0,0,0,0,2.3,2.89,0
10.358,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.57,1.303,-9.345,1,4.795,1,0.071,0.062,0,0,0,0,2.3,2.89,0
10.367,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.538,1.316,-9.345,1,4.781,1,0.059,0.064,0,0,0,0,2.3,2.89,0
10.375,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.465,1.329,-9.345,1,4.815,1,0.08,0.089,0,0,0,0,2.3,2.89,0
10.383,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.414,1.343,-9.345,1,4.784,1,0.089,0.083,0,0,0,0,2.3,2.89,0
10.392,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.637,1.356,-9.345,1,4.8,1,0.069,0.058,0,0,0,0,2.3,2.89,0
10.4,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.386,1.369,-9.345,1,4.804,1,0.072,0.086,0,0,0,0,2.3,2.89,0
10.408,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.503,1.383,-9.345,1,4.802,1,0.058,0.076,0,0,0,0,2.3,2.89,0
10.417,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.469,1.396,-9.345,1,4.823,1,0.061,0.059,0,0,0,0,2.3,2.89,0
10.425,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.509,1.409,-9.345,1,4.826,1,0.072,0.058,0,0,0,0,2.3,2.89,0
10.433,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.478,1.423,-9.345,1,4.818,1,0.075,0.052,0,0,0,0,2.3,2.89,0
10.442,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.421,1.436,-9.345,1,4.813,1,0.079,0.087,0,0,0,0,2.3,2.89,0
10.45,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.405,1.449,-9.345,1,4.814,1,0.057,0.072,0,0,0,0,2.3,2.89,0
10.458,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.469,1.463,-9.345,1,4.862,1,0.076,0.079,0,0,0,0,2.3,2.89,0
10.467,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.663,1.476,-9.345,1,4.853,1,0.071,0.07,0,0,0,0,2.3,2.89,0
10.475,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.575,1.489,-9.345,1,4.827,1,0.09,0.066,0,0,0,0,2.3,2.89,0
10.483,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.608,1.503,-9.345,1,4.837,1,0.099,0.088,0,0,0,0,2.3,2.89,0
10.492,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.607,1.516,-9.345,1,4.879,1,0.056,0.078,0,0,0,0,2.3,2.89,0
10.5,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.436,1.529,-9.345,1,4.853,1,0.06,0.053,0,0,0,0,2.3,2.89,0
10.508,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.638,1.543,-9.345,1,4.845,1,0.093,0.06,0,0,0,0,2.3,2.89,0
10.517,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.59,1.556,-9.345,1,4.881,1,0.071,0.061,0,0,0,0,2.3,2.89,0
10.525,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.46,1.569,-9.345,1,4.864,1,0.079,0.063,0,0,0,0,2.3,2.89,0
10.533,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.607,1.583,-9.345,1,4.892,1,0.058,0.069,0,0,0,0,2.3,2.89,0
10.542,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.641,1.596,-9.345,1,4.869,1,0.087,0.05,0,0,0,0,2.3,2.89,0
10.55,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.382,1.609,-9.345,1,4.904,1,0.073,0.063,0,0,0,0,2.3,2.89,0
10.558,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.395,1.623,-9.345,1,4.877,1,0.061,0.087,0,0,0,0,2.3,2.89,0
10.567,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.38,1.636,-9.345,1,4.875,1,0.087,0.055,0,0,0,0,2.3,2.89,0
10.575,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.635,1.649,-9.345,1,4.914,1,0.092,0.089,0,0,0,0,2.3,2.89,0
10.583,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.646,1.663,-9.345,1,4.922,1,0.061,0.068,0,0,0,0,2.3,2.89,0
10.592,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.582,1.676,-9.345,1,4.92,1,0.068,0.079,0,0,0,0,2.3,2.89,0
10.6,intervention,-4.729,0,0,22,-10,30,0,0,2.304,64.557,1.689,-9.345,1,4.94,1,0.08,0.053,0,0,0,0,2.3,2.89,0
10.608,intervention,-4.729,0,0,22,-10,30,0,0,2.302,64.602,1.703,-9.345,1,4.94,1,0.065,0.066,0,0,0,0,2.3,2.89,0
10.617,intervention,-4.729,0,0,22,-10,30,0,0,2.295,64.511,1.716,-9.345,1,4.904,1,0.055,0.072,0,0,0,0,2.3,2.89,0
10.625,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.577,1.729,-9.345,1,4.915,1,0.085,0.072,0,0,0,0,2.3,2.89,0
10.633,intervention,-4.729,0,0,22,-10,30,0,0,2.298,64.643,1.743,-9.345,1,4.941,1,0.056,0.077,0,0,0,0,2.3,2.89,0
10.642,intervention,-4.729,0,0,22,-10,30,0,0,2.305,64.617,1.756,-9.345,1,4.93,1,0.08,0.057,0,0,0,0,2.3,2.89,0
10.65,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.644,1.769,-9.345,1,4.923,1,0.052,0.086,0,0,0,0,2.3,2.89,0
10.658,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.508,1.783,-9.345,1,4.927,1,0.087,0.07,0,0,0,0,2.3,2.89,0
10.667,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.493,1.796,-9.345,1,4.942,1,0.087,0.079,0,0,0,0,2.3,2.89,0
10.675,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.482,1.809,-9.345,1,4.954,1,0.099,0.067,0,0,0,0,2.3,2.89,0
10.683,intervention,-4.729,0,0,22,-10,30,0,0,2.296,64.602,1.823,-9.345,1,4.985,1,0.077,0.057,0,0,0,0,2.3,2.89,0
10.692,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.63,1.836,-9.345,1,4.987,1,0.099,0.077,0,0,0,0,2.3,2.89,0
10.7,intervention,-4.729,0,0,22,-10,30,0,0,2.301,64.657,1.849,-9.345,1,4.948,1,0.059,0.069,0,0,0,0,2.3,2.89,0
10.708,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.404,1.863,-9.345,1,4.966,1,0.087,0.084,0,0,0,0,2.3,2.89,0
10.717,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.47,1.876,-9.345,1,5.001,1,0.077,0.062,0,0,0,0,2.3,2.89,0
10.725,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.574,1.889,-9.345,1,4.963,1,0.077,0.074,0,0,0,0,2.3,2.89,0
10.733,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.586,1.903,-9.345,1,4.981,1,0.073,0.076,0,0,0,0,2.3,2.89,0
10.742,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.581,1.916,-9.345,1,4.995,1,0.086,0.057,0,0,0,0,2.3,2.89,0
10.75,intervention,-4.729,0,0,22,-10,30,0,0,2.297,64.588,1.929,-9.345,1,5.026,1,0.077,0.075,0,0,0,0,2.3,2.89,0
10.758,intervention,-4.729,0,0,22,-10,30,0,0,2.3,64.512,1.943,-9.345,1,4.993,1,0.063,0.057,0,0,0,0,2.3,2.89,0
10.767,intervention,-4.729,0,0,22,-10,30,0,0,2.299,64.607,1.956,-9.345,1,5.007,1,0.087,0.072,0,0,0,0,2.3,2.89,0
10.775,intervention,-4.729,0,0,22,-10,30,0,0,2.303,64.606,1.969,-9.345,1,5.01,1,0.064,0.05,0,0,0,0,2.3,2.89,0
