t,phase,travel,speed,swingDeg,boomDeg,stickDeg,bucketDeg,payloadKg,rollDeg,tipMargin,hydC,personRight,personFwd,personWalking,personDist,seatbelt,eyesClosed,jawOpen,camYawn,camDrowsy,cfSpeed,cfSwingDeg,cfTipMargin,cfPersonDist,cfClearance
11.758,intervention,0,0,37.006,30.789,20,35,1900,0,1.947,86.956,6.062,-4.244,0,7.4,1,0.936,0.052,0,1,0,116.685,1.95,7.4,0
11.767,intervention,0,0,37.006,30.783,20,35,1900,0,1.948,86.92,6.062,-4.244,0,7.4,1,0.934,0.067,0,1,0,116.685,1.95,7.4,0
11.775,intervention,0,0,37.006,30.776,20,35,1900,0,1.947,87.042,6.062,-4.244,0,7.4,1,0.954,0.078,0,1,0,116.685,1.95,7.4,0
11.783,intervention,0,0,37.006,30.77,20,35,1900,0,1.95,86.927,6.062,-4.244,0,7.4,1,0.949,0.064,0,1,0,116.685,1.95,7.4,0
11.792,intervention,0,0,37.006,30.763,20,35,1900,0,1.949,86.941,6.062,-4.244,0,7.4,1,0.934,0.075,0,1,0,116.685,1.95,7.4,0
11.8,intervention,0,0,37.006,30.756,20,35,1900,0,1.952,86.83,6.062,-4.244,0,7.4,1,0.936,0.07,0,1,0,116.685,1.95,7.4,0
11.808,intervention,0,0,37.006,30.749,20,35,1900,0,1.954,86.827,6.062,-4.244,0,7.4,1,0.965,0.053,0,1,0,116.685,1.95,7.4,0
11.817,intervention,0,0,37.006,30.742,20,35,1900,0,1.952,86.871,6.062,-4.244,0,7.4,1,0.931,0.077,0,1,0,116.685,1.95,7.4,0
11.825,intervention,0,0,37.006,30.735,20,35,1900,0,1.947,87.07,6.062,-4.244,0,7.4,1,0.966,0.065,0,1,0,116.685,1.95,7.4,0
11.833,intervention,0,0,37.006,30.728,20,35,1900,0,1.945,86.904,6.062,-4.244,0,7.4,1,0.951,0.066,0,1,0,116.685,1.95,7.4,0
11.842,intervention,0,0,37.006,30.72,20,35,1900,0,1.948,86.815,6.062,-4.244,0,7.4,1,0.942,0.058,0,1,0,116.685,1.95,7.4,0
11.85,intervention,0,0,37.006,30.713,20,35,1900,0,1.952,86.851,6.062,-4.244,0,7.4,1,0.934,0.077,0,1,0,116.685,1.95,7.4,0
11.858,intervention,0,0,37.006,30.705,20,35,1900,0,1.951,87.008,6.062,-4.244,0,7.4,1,0.932,0.075,0,1,0,116.685,1.95,7.4,0
11.867,intervention,0,0,37.006,30.698,20,35,1900,0,1.946,87.078,6.062,-4.244,0,7.4,1,0.932,0.074,0,1,0,116.685,1.95,7.4,0
11.875,intervention,0,0,37.006,30.69,20,35,1900,0,1.952,86.852,6.062,-4.244,0,7.4,1,0.933,0.075,0,1,0,116.685,1.95,7.4,0
11.883,intervention,0,0,37.006,30.682,20,35,1900,0,1.946,86.965,6.062,-4.244,0,7.4,1,0.936,0.063,0,1,0,116.685,1.95,7.4,0
11.892,intervention,0,0,37.006,30.674,20,35,1900,0,1.946,86.815,6.062,-4.244,0,7.4,1,0.96,0.074,0,1,0,116.685,1.95,7.4,0
11.9,intervention,0,0,37.006,30.666,20,35,1900,0,1.952,86.861,6.062,-4.244,0,7.4,1,0.957,0.054,0,1,0,116.685,1.95,7.4,0
11.908,intervention,0,0,37.006,30.658,20,35,1900,0,1.954,87.007,6.062,-4.244,0,7.4,1,0.931,0.077,0,1,0,116.685,1.95,7.4,0
11.917,intervention,0,0,37.006,30.65,20,35,1900,0,1.951,86.919,6.062,-4.244,0,7.4,1,0.96,0.069,0,1,0,116.685,1.95,7.4,0
11.925,intervention,0,0,37.006,30.642,20,35,1900,0,1.952,86.935,6.062,-4.244,0,7.4,1,0.967,0.064,0,1,0,116.685,1.95,7.4,0
11.933,intervention,0,0,37.006,30.634,20,35,1900,0,1.951,86.97,6.062,-4.244,0,7.4,1,0.932,0.076,0,1,0,116.685,1.95,7.4,0
11.942,intervention,0,0,37.006,30.625,20,35,1900,0,1.946,87.057,6.062,-4.244,0,7.4,1,0.938,0.069,0,1,0,116.685,1.95,7.4,0
11.95,intervention,0,0,37.006,30.617,20,35,1900,0,1.946,87.02,6.062,-4.244,0,7.4,1,0.935,0.062,0,1,0,116.685,1.95,7.4,0
11.958,intervention,0,0,37.006,30.608,20,35,1900,0,1.95,86.891,6.062,-4.244,0,7.4,1,0.958,0.066,0,1,0,116.685,1.95,7.4,0
11.967,intervention,0,0,37.006,30.599,20,35,1900,0,1.949,86.952,6.062,-4.244,0,7.4,1,0.939,0.078,0,1,0,116.685,1.95,7.4,0
11.975,intervention,0,0,37.006,30.591,20,35,1900,0,1.95,87.014,6.062,-4.244,0,7.4,1,0.937,0.057,0,1,0,116.685,1.95,7.4,0
11.983,intervention,0,0,37.006,30.582,20,35,1900,0,1.946,86.977,6.062,-4.244,0,7.4,1,0.943,0.077,0,1,0,116.685,1.95,7.4,0
11.992,intervention,0,0,37.006,30.573,20,35,1900,0,1.95,87.095,6.062,-4.244,0,7.4,1,0.969,0.061,0,1,0,116.685,1.95,7.4,0
12,intervention,0,0,37.006,30.564,20,35,1900,0,1.945,86.956,6.062,-4.244,0,7.4,1,0.955,0.075,0,1,0,116.685,1.95,7.4,0
12.008,intervention,0,0,37.006,30.555,20,35,1900,0,1.949,86.998,6.062,-4.244,0,7.4,1,0.933,0.078,0,1,0,116.685,1.95,7.4,0
12.017,intervention,0,0,37.006,30.545,20,35,1900,0,1.947,87.024,6.062,-4.244,0,7.4,1,0.96,0.058,0,1,0,116.685,1.95,7.4,0
12.025,intervention,0,0,37.006,30.536,20,35,1900,0,1.946,86.971,6.062,-4.244,0,7.4,1,0.967,0.056,0,1,0,116.685,1.95,7.4,0
12.033,intervention,0,0,37.006,30.527,20,35,1900,0,1.947,86.888,6.062,-4.244,0,7.4,1,0.95,0.078,0,1,0,116.685,1.95,7.4,0
12.042,intervention,0,0,37.006,30.517,20,35,1900,0,1.954,86.939,6.062,-4.244,0,7.4,1,0.957,0.061,0,1,0,116.685,1.95,7.4,0
12.05,intervention,0,0,37.006,30.508,20,35,1900,0,1.948,86.872,6.062,-4.244,0,7.4,1,0.966,0.07,0,1,0,116.685,1.95,7.4,0
12.058,intervention,0,0,37.006,30.498,20,35,1900,0,1.952,87.106,6.062,-4.244,0,7.4,1,0.954,0.055,0,1,0,116.685,1.95,7.4,0
12.067,intervention,0,0,37.006,30.488,20,35,1900,0,1.945,87.079,6.062,-4.244,0,7.4,1,0.964,0.052,0,1,0,116.685,1.95,7.4,0
12.075,intervention,0,0,37.006,30.479,20,35,1900,0,1.951,87.115,6.062,-4.244,0,7.4,1,0.965,0.054,0,1,0,116.685,1.95,7.4,0
12.083,intervention,0,0,37.006,30.469,20,35,1900,0,1.954,86.967,6.062,-4.244,0,7.4,1,0.964,0.061,0,1,0,116.685,1.95,7.4,0
12.092,intervention,0,0,37.006,30.459,20,35,1900,0,1.947,87.1,6.062,-4.244,0,7.4,1,0.942,0.054,0,1,0,116.685,1.95,7.4,0
12.1,intervention,0,0,37.006,30.449,20,35,1900,0,1.952,87.082,6.062,-4.244,0,7.4,1,0.938,0.067,0,1,0,116.685,1.95,7.4,0
12.108,intervention,0,0,37.006,30.438,20,35,1900,0,1.951,86.828,6.062,-4.244,0,7.4,1,0.969,0.063,0,1,0,116.685,1.95,7.4,0
12.117,intervention,0,0,37.006,30.428,20,35,1900,0,1.954,86.862,6.062,-4.244,0,7.4,1,0.931,0.056,0,1,0,116.685,1.95,7.4,0
12.125,intervention,0,0,37.006,30.418,20,35,1900,0,1.948,87.104,6.062,-4.244,0,7.4,1,0.934,0.06,0,1,0,116.685,1.95,7.4,0
12.133,intervention,0,0,37.006,30.407,20,35,1900,0,1.947,86.854,6.062,-4.244,0,7.4,1,0.937,0.058,0,1,0,116.685,1.95,7.4,0
12.142,intervention,0,0,37.006,30.397,20,35,1900,0,1.947,87.023,6.062,-4.244,0,7.4,1,0.967,0.068,0,1,0,116.685,1.95,7.4,0
12.15,intervention,0,0,37.006,30.386,20,35,1900,0,1.947,87.085,6.062,-4.244,0,7.4,1,0.936,0.057,0,1,0,116.685,1.95,7.4,0
12.158,intervention,0,0,37.006,30.376,20,35,1900,0,1.95,86.914,6.062,-4.244,0,7.4,1,0.934,0.074,0,1,0,116.685,1.95,7.4,0
12.167,intervention,0,0,37.006,30.365,20,35,1900,0,1.947,86.856,6.062,-4.244,0,7.4,1,0.959,0.056,0,1,0,116.685,1.95,7.4,0
12.175,intervention,0,0,37.006,30.354,20,35,1900,0,1.949,86.991,6.062,-4.244,0,7.4,1,0.962,0.058,0,1,0,116.685,1.95,7.4,0
12.183,intervention,0,0,37.006,30.343,20,35,1900,0,1.955,86.881,6.062,-4.244,0,7.4,1,0.933,0.076,0,1,0,116.685,1.95,7.4,0
12.192,intervention,0,0,37.006,30.332,20,35,1900,0,1.949,86.963,6.062,-4.244,0,7.4,1,0.94,0.063,0,1,0,116.685,1.95,7.4,0
12.2,intervention,0,0,37.006,30.321,20,35,1900,0,1.947,87.065,6.062,-4.244,0,7.4,1,0.937,0.053,0,1,0,116.685,1.95,7.4,0
12.208,intervention,0,0,37.006,30.31,20,35,1900,0,1.953,86.968,6.062,-4.244,0,7.4,1,0.963,0.063,0,1,0,116.685,1.95,7.4,0
12.217,intervention,0,0,37.006,30.299,20,35,1900,0,1.954,86.958,6.062,-4.244,0,7.4,1,0.967,0.076,0,1,0,116.685,1.95,7.4,0
12.225,intervention,0,0,37.006,30.288,20,35,1900,0,1.952,87.05,6.062,-4.244,0,7.4,1,0.969,0.06,0,1,0,116.685,1.95,7.4,0
12.233,intervention,0,0,37.006,30.276,20,35,1900,0,1.949,86.899,6.062,-4.244,0,7.4,1,0.961,0.071,0,1,0,116.685,1.95,7.4,0
12.242,intervention,0,0,37.006,30.265,20,35,1900,0,1.949,87.003,6.062,-4.244,0,7.4,1,0.938,0.074,0,1,0,116.685,1.95,7.4,0
12.25,intervention,0,0,37.006,30.253,20,35,1900,0,1.955,87.075,6.062,-4.244,0,7.4,1,0.957,0.076,0,1,0,116.685,1.95,7.4,0
12.258,intervention,0,0,37.006,30.242,20,35,1900,0,1.95,87.13,6.062,-4.244,0,7.4,1,0.962,0.062,0,1,0,116.685,1.95,7.4,0
12.267,intervention,0,0,37.006,30.23,20,35,1900,0,1.952,86.98,6.062,-4.244,0,7.4,1,0.97,0.07,0,1,0,116.685,1.95,7.4,0
12.275,intervention,0,0,37.006,30.218,20,35,1900,0,1.953,86.847,6.062,-4.244,0,7.4,1,0.941,0.059,0,1,0,116.685,1.95,7.4,0
12.283,intervention,0,0,37.006,30.207,20,35,1900,0,1.953,87.04,6.062,-4.244,0,7.4,1,0.963,0.065,0,1,0,116.685,1.95,7.4,0
12.292,intervention,0,0,37.006,30.195,20,35,1900,0,1.951,86.874,6.062,-4.244,0,7.4,1,0.935,0.051,0,1,0,116.685,1.95,7.4,0
12.3,intervention,0,0,37.006,30.183,20,35,1900,0,1.946,87.131,6.062,-4.244,0,7.4,1,0.969,0.058,0,1,0,116.685,1.95,7.4,0
12.308,intervention,0,0,37.006,30.171,20,35,1900,0,1.949,87.089,6.062,-4.244,0,7.4,1,0.934,0.064,0,1,0,116.685,1.95,7.4,0
12.317,intervention,0,0,37.006,30.159,20,35,1900,0,1.951,86.922,6.062,-4.244,0,7.4,1,0.954,0.054,0,1,0,116.685,1.95,7.4,0
12.325,intervention,0,0,37.006,30.146,20,35,1900,0,1.953,87.045,6.062,-4.244,0,7.4,1,0.952,0.075,0,1,0,116.685,1.95,7.4,0
12.333,intervention,0,0,37.006,30.134,20,35,1900,0,1.949,87.073,6.062,-4.244,0,7.4,1,0.949,0.08,0,1,0,116.685,1.95,7.4,0
12.342,intervention,0,0,37.006,30.122,20,35,1900,0,1.949,87.117,6.062,-4.244,0,7.4,1,0.964,0.071,0,1,0,116.685,1.95,7.4,0
12.35,intervention,0,0,37.006,30.109,20,35,1900,0,1.952,86.848,6.062,-4.244,0,7.4,1,0.943,0.053,0,1,0,116.685,1.95,7.4,0
12.358,intervention,0,0,37.006,30.097,20,35,1900,0,1.948,86.907,6.062,-4.244,0,7.4,1,0.948,0.056,0,1,0,116.685,1.95,7.4,0
12.367,intervention,0,0,37.006,30.084,20,35,1900,0,1.949,87.063,6.062,-4.244,0,7.4,1,0.941,0.053,0,1,0,116.685,1.95,7.4,0
12.375,intervention,0,0,37.006,30.072,20,35,1900,0,1.953,86.948,6.062,-4.244,0,7.4,1,0.946,0.064,0,1,0,116.685,1.95,7.4,0
12.383,intervention,0,0,37.006,30.059,20,35,1900,0,1.947,87.073,6.062,-4.244,0,7.4,1,0.945,0.061,0,1,0,116.685,1.95,7.4,0
12.392,intervention,0,0,37.006,30.046,20,35,1900,0,1.946,86.941,6.062,-4.244,0,7.4,1,0.944,0.071,0,1,0,116.685,1.95,7.4,0
12.4,intervention,0,0,37.006,30.033,20,35,1900,0,1.945,87.048,6.062,-4.244,0,7.4,1,0.937,0.052,0,1,0,116.685,1.95,7.4,0
12.408,intervention,0,0,37.006,30.021,20,35,1900,0,1.946,86.874,6.062,-4.244,0,7.4,1,0.937,0.062,0,1,0,116.685,1.95,7.4,0
12.417,intervention,0,0,37.006,30.008,20,35,1900,0,1.953,87.051,6.062,-4.244,0,7.4,1,0.961,0.068,0,1,0,116.685,1.95,7.4,0
12.425,intervention,0,0,37.006,29.995,20,35,1900,0,1.947,87.1,6.062,-4.244,0,7.4,1,0.97,0.054,0,1,0,116.685,1.95,7.4,0
12.433,intervention,0,0,37.006,29.981,20,35,1900,0,1.953,86.936,6.062,-4.244,0,7.4,1,0.937,0.07,0,1,0,116.685,1.95,7.4,0
12.442,intervention,0,0,37.006,29.968,20,35,1900,0,1.953,87.07,6.062,-4.244,0,7.4,1,0.935,0.08,0,1,0,116.685,1.95,7.4,0
12.45,intervention,0,0,37.006,29.955,20,35,1900,0,1.945,86.954,6.062,-4.244,0,7.4,1,0.949,0.068,0,1,0,116.685,1.95,7.4,0
12.458,intervention,0,0,37.006,29.942,20,35,1900,0,1.952,86.996,6.062,-4.244,0,7.4,1,0.951,0.065,0,1,0,116.685,1.95,7.4,0
12.467,intervention,0,0,37.006,29.928,20,35,1900,0,1.953,87.078,6.062,-4.244,0,7.4,1,0.953,0.066,0,1,0,116.685,1.95,7.4,0
12.475,intervention,0,0,37.006,29.915,20,35,1900,0,1.953,87.111,6.062,-4.244,0,7.4,1,0.964,0.053,0,1,0,116.685,1.95,7.4,0
12.483,intervention,0,0,37.006,29.901,20,35,1900,0,1.948,86.869,6.062,-4.244,0,7.4,1,0.969,0.051,0,1,0,116.685,1.95,7.4,0
12.492,intervention,0,0,37.006,29.888,20,35,1900,0,1.946,86.986,6.062,-4.244,0,7.4,1,0.939,0.067,0,1,0,116.685,1.95,7.4,0
12.5,intervention,0,0,37.006,29.874,20,35,1900,0,1.947,86.91,6.062,-4.244,0,7.4,1,0.968,0.054,0,1,0,116.685,1.95,7.4,0
12.508,intervention,0,0,37.006,29.86,20,35,1900,0,1.953,87.095,6.062,-4.244,0,7.4,1,0.934,0.056,0,1,0,116.685,1.95,7.4,0
12.517,intervention,0,0,37.006,29.847,20,35,1900,0,1.952,87.026,6.062,-4.244,0,7.4,1,0.944,0.073,0,1,0,116.685,1.95,7.4,0
12.525,intervention,0,0,37.006,29.833,20,35,1900,0,1.947,87.114,6.062,-4.244,0,7.4,1,0.936,0.066,0,1,0,116.685,1.95,7.4,0
12.533,intervention,0,0,37.006,29.819,20,35,1900,0,1.953,87.016,6.062,-4.244,0,7.4,1,0.945,0.068,0,1,0,116.685,1.95,7.4,0
12.542,intervention,0,0,37.006,29.805,20,35,1900,0,1.945,86.879,6.062,-4.244,0,7.4,1,0.948,0.053,0,1,0,116.685,1.95,7.4,0
12.55,intervention,0,0,37.006,29.791,20,35,1900,0,1.95,87.064,6.062,-4.244,0,7.4,1,0.937,0.055,0,1,0,116.685,1.95,7.4,0
12.558,intervention,0,0,37.006,29.777,20,35,1900,0,1.946,86.937,6.062,-4.244,0,7.4,1,0.963,0.068,0,1,0,116.685,1.95,7.4,0
12.567,intervention,0,0,37.006,29.763,20,35,1900,0,1.949,87.141,6.062,-4.244,0,7.4,1,0.961,0.079,0,1,0,116.685,1.95,7.4,0
12.575,intervention,0,0,37.006,29.749,20,35,1900,0,1.948,87.105,6.062,-4.244,0,7.4,1,0.966,0.069,0,1,0,116.685,1.95,7.4,0
12.583,intervention,0,0,37.006,29.734,20,35,1900,0,1.946,86.984,6.062,-4.244,0,7.4,1,0.943,0.054,0,1,0,116.685,1.95,7.4,0
12.592,intervention,0,0,37.006,29.72,20,35,1900,0,1.946,87.114,6.062,-4.244,0,7.4,1,0.961,0.065,0,1,0,116.685,1.95,7.4,0
12.6,intervention,0,0,37.006,29.706,20,35,1900,0,1.95,86.88,6.062,-4.244,0,7.4,1,0.117,0.066,0,0,0,116.685,1.95,7.4,0
12.608,intervention,0,0,37.006,29.691,20,35,1900,0,1.952,87.007,6.062,-4.244,0,7.4,1,0.088,0.064,0,0,0,116.685,1.95,7.4,0
12.617,intervention,0,0,37.006,29.677,20,35,1900,0,1.945,86.884,6.062,-4.244,0,7.4,1,0.097,0.055,0,0,0,116.685,1.95,7.4,0
12.625,intervention,0,0,37.006,29.662,20,35,1900,0,1.949,87.012,6.062,-4.244,0,7.4,1,0.098,0.058,0,0,0,116.685,1.95,7.4,0
12.633,intervention,0,0,37.006,29.648,20,35,1900,0,1.947,86.939,6.062,-4.244,0,7.4,1,0.119,0.074,0,0,0,116.685,1.95,7.4,0
12.642,intervention,0,0,37.006,29.633,20,35,1900,0,1.955,87.161,6.062,-4.244,0,7.4,1,0.932,0.08,0,0,0,116.685,1.95,7.4,0
12.65,intervention,0,0,37.006,29.618,20,35,1900,0,1.952,87.059,6.062,-4.244,0,7.4,1,0.938,0.056,0,0,0,116.685,1.95,7.4,0
12.658,intervention,0,0,37.006,29.604,20,35,1900,0,1.952,86.985,6.062,-4.244,0,7.4,1,0.933,0.057,0,0,0,116.685,1.95,7.4,0
12.667,intervention,0,0,37.006,29.589,20,35,1900,0,1.949,86.999,6.062,-4.244,0,7.4,1,0.923,0.053,0,0,0,116.685,1.95,7.4,0
12.675,intervention,0,0,37.006,29.574,20,35,1900,0,1.952,87.148,6.062,-4.244,0,7.4,1,0.924,0.054,0,0,0,116.685,1.95,7.4,0
12.683,intervention,0,0,37.006,29.559,20,35,1900,0,1.954,87.088,6.062,-4.244,0,7.4,1,0.932,0.05,0,0,0,116.685,1.95,7.4,0
12.692,intervention,0,0,37.006,29.544,20,35,1900,0,1.948,86.912,6.062,-4.244,0,7.4,1,0.907,0.052,0,0,0,116.685,1.95,7.4,0
12.7,intervention,0,0,37.006,29.529,20,35,1900,0,1.947,86.966,6.062,-4.244,0,7.4,1,0.939,0.051,0,0,0,116.685,1.95,7.4,0
12.708,intervention,0,0,37.006,29.514,20,35,1900,0,1.95,86.943,6.062,-4.244,0,7.4,1,0.929,0.079,0,0,0,116.685,1.95,7.4,0
12.717,intervention,0,0,37.006,29.499,20,35,1900,0,1.95,86.927,6.062,-4.244,0,7.4,1,0.934,0.076,0,0,0,116.685,1.95,7.4,0
12.725,intervention,0,0,37.006,29.484,20,35,1900,0,1.95,87.071,6.062,-4.244,0,7.4,1,0.913,0.062,0,0,0,116.685,1.95,7.4,0
12.733,intervention,0,0,37.006,29.468,20,35,1900,0,1.951,86.869,6.062,-4.244,0,7.4,1,0.923,0.074,0,0,0,116.685,1.95,7.4,0
12.742,intervention,0,0,37.006,29.453,20,35,1900,0,1.946,87.133,6.062,-4.244,0,7.4,1,0.929,0.054,0,0,0,116.685,1.95,7.4,0
12.75,intervention,0,0,37.006,29.438,20,35,1900,0,1.95,87.156,6.062,-4.244,0,7.4,1,0.939,0.07,0,0,0,116.685,1.95,7.4,0
12.758,intervention,0,0,37.006,29.422,20,35,1900,0,1.95,87.053,6.062,-4.244,0,7.4,1,0.93,0.072,0,0,0,116.685,1.95,7.4,0
12.767,intervention,0,0,37.006,29.407,20,35,1900,0,1.953,87.151,6.062,-4.244,0,7.4,1,0.926,0.056,0,0,0,116.685,1.95,7.4,0
12.775,intervention,0,0,37.006,29.391,20,35,1900,0,1.954,87.123,6.062,-4.244,0,7.4,1,0.916,0.06,0,0,0,116.685,1.95,7.4,0
12.783,intervention,0,0,37.006,29.376,20,35,1900,0,1.952,86.901,6.062,-4.244,0,7.4,1,0.937,0.062,0,0,0,116.685,1.95,7.4,0
12.792,intervention,0,0,37.006,29.36,20,35,1900,0,1.953,86.991,6.062,-4.244,0,7.4,1,0.918,0.073,0,0,0,116.685,1.95,7.4,0
12.8,intervention,0,0,37.006,29.345,20,35,1900,0,1.945,86.924,6.062,-4.244,0,7.4,1,0.083,0.062,0,0,0,116.685,1.95,7.4,0
12.808,intervention,0,0,37.006,29.329,20,35,1900,0,1.949,87.003,6.062,-4.244,0,7.4,1,0.083,0.055,0,0,0,116.685,1.95,7.4,0
12.817,intervention,0,0,37.006,29.313,20,35,1900,0,1.95,87.007,6.062,-4.244,0,7.4,1,0.095,0.074,0,0,0,116.685,1.95,7.4,0
12.825,intervention,0,0,37.006,29.298,20,35,1900,0,1.949,87.011,6.062,-4.244,0,7.4,1,0.085,0.053,0,0,0,116.685,1.95,7.4,0
12.833,intervention,0,0,37.006,29.282,20,35,1900,0,1.951,86.912,6.062,-4.244,0,7.4,1,0.115,0.07,0,0,0,116.685,1.95,7.4,0
12.842,intervention,0,0,37.006,29.266,20,35,1900,0,1.953,86.986,6.062,-4.244,0,7.4,1,0.114,0.069,0,0,0,116.685,1.95,7.4,0
12.85,intervention,0,0,37.006,29.25,20,35,1900,0,1.948,87.095,6.062,-4.244,0,7.4,1,0.114,0.057,0,0,0,116.685,1.95,7.4,0
12.858,intervention,0,0,37.006,29.234,20,35,1900,0,1.954,87.119,6.062,-4.244,0,7.4,1,0.084,0.073,0,0,0,116.685,1.95,7.4,0
12.867,intervention,0,0,37.006,29.218,20,35,1900,0,1.953,86.955,6.062,-4.244,0,7.4,1,0.093,0.063,0,0,0,116.685,1.95,7.4,0
12.875,intervention,0,0,37.006,29.202,20,35,1900,0,1.948,87.04,6.062,-4.244,0,7.4,1,0.104,0.057,0,0,0,116.685,1.95,7.4,0
12.883,intervention,0,0,37.006,29.186,20,35,1900,0,1.953,86.944,6.062,-4.244,0,7.4,1,0.109,0.076,0,0,0,116.685,1.95,7.4,0
12.892,intervention,0,0,37.006,29.17,20,35,1900,0,1.946,87.141,6.062,-4.244,0,7.4,1,0.085,0.051,0,0,0,116.685,1.95,7.4,0
12.9,intervention,0,0,37.006,29.154,20,35,1900,0,1.951,86.945,6.062,-4.244,0,7.4,1,0.096,0.052,0,0,0,116.685,1.95,7.4,0
12.908,intervention,0,0,37.006,29.138,20,35,1900,0,1.947,86.944,6.062,-4.244,0,7.4,1,0.1,0.06,0,0,0,116.685,1.95,7.4,0
12.917,intervention,0,0,37.006,29.121,20,35,1900,0,1.955,87.163,6.062,-4.244,0,7.4,1,0.11,0.056,0,0,0,116.685,1.95,7.4,0
12.925,intervention,0,0,37.006,29.105,20,35,1900,0,1.947,87.15,6.062,-4.244,0,7.4,1,0.097,0.065,0,0,0,116.685,1.95,7.4,0
12.933,intervention,0,0,37.006,29.089,20,35,1900,0,1.948,87.125,6.062,-4.244,0,7.4,1,0.119,0.077,0,0,0,116.685,1.95,7.4,0
12.942,intervention,0,0,37.006,29.073,20,35,1900,0,1.955,86.939,6.062,-4.244,0,7.4,1,0.112,0.069,0,0,0,116.685,1.95,7.4,0
12.95,intervention,0,0,37.006,29.056,20,35,1900,0,1.949,86.973,6.062,-4.244,0,7.4,1,0.099,0.061,0,0,0,116.685,1.95,7.4,0
12.958,intervention,0,0,37.006,29.04,20,35,1900,0,1.95,87.127,6.062,-4.244,0,7.4,1,0.087,0.063,0,0,0,116.685,1.95,7.4,0
12.967,intervention,0,0,37.006,29.023,20,35,1900,0,1.95,86.975,6.062,-4.244,0,7.4,1,0.119,0.071,0,0,0,116.685,1.95,7.4,0
12.975,intervention,0,0,37.006,29.007,20,35,1900,0,1.946,87.001,6.062,-4.244,0,7.4,1,0.085,0.068,0,0,0,116.685,1.95,7.4,0
12.983,intervention,0,0,37.006,28.99,20,35,1900,0,1.948,86.974,6.062,-4.244,0,7.4,1,0.115,0.063,0,0,0,116.685,1.95,7.4,0
12.992,intervention,0,0,37.006,28.974,20,35,1900,0,1.954,87.111,6.062,-4.244,0,7.4,1,0.093,0.066,0,0,0,116.685,1.95,7.4,0
13,intervention,0,0,37.006,28.957,20,35,1900,0,1.954,87.064,6.062,-4.244,0,7.4,1,0.085,0.078,0,0,0,116.685,1.95,7.4,0
13.008,intervention,0,0,37.006,28.941,20,35,1900,0,1.951,87.188,6.062,-4.244,0,7.4,1,0.119,0.077,0,0,0,116.685,1.95,7.4,0
13.017,intervention,0,0,37.006,28.924,20,35,1900,0,1.949,87.035,6.062,-4.244,0,7.4,1,0.089,0.061,0,0,0,116.685,1.95,7.4,0
13.025,intervention,0,0,37.006,28.907,20,35,1900,0,1.955,87.074,6.062,-4.244,0,7.4,1,0.09,0.077,0,0,0,116.685,1.95,7.4,0
13.033,intervention,0,0,37.006,28.891,20,35,1900,0,1.954,87.004,6.062,-4.244,0,7.4,1,0.092,0.079,0,0,0,116.685,1.95,7.4,0
13.042,intervention,0,0,37.006,28.874,20,35,1900,0,1.955,86.969,6.062,-4.244,0,7.4,1,0.086,0.056,0,0,0,116.685,1.95,7.4,0
13.05,intervention,0,0,37.006,28.857,20,35,1900,0,1.946,87.046,6.062,-4.244,0,7.4,1,0.112,0.07,0,0,0,116.685,1.95,7.4,0
13.058,intervention,0,0,37.006,28.84,20,35,1900,0,1.954,87.105,6.062,-4.244,0,7.4,1,0.082,0.066,0,0,0,116.685,1.95,7.4,0
13.067,intervention,0,0,37.006,28.824,20,35,1900,0,1.953,87.08,6.062,-4.244,0,7.4,1,0.094,0.065,0,0,0,116.685,1.95,7.4,0
13.075,intervention,0,0,37.006,28.807,20,35,1900,0,1.948,86.9,6.062,-4.244,0,7.4,1,0.08,0.064,0,0,0,116.685,1.95,7.4,0
13.083,intervention,0,0,37.006,28.79,20,35,1900,0,1.953,86.95,6.062,-4.244,0,7.4,1,0.112,0.079,0,0,0,116.685,1.95,7.4,0
13.092,intervention,0,0,37.006,28.773,20,35,1900,0,1.948,87.121,6.062,-4.244,0,7.4,1,0.101,0.055,0,0,0,116.685,1.95,7.4,0
13.1,intervention,0,0,37.006,28.756,20,35,1900,0,1.946,86.929,6.062,-4.244,0,7.4,1,0.11,0.069,0,0,0,116.685,1.95,7.4,0
13.108,intervention,0,0,37.006,28.739,20,35,1900,0,1.952,87.085,6.062,-4.244,0,7.4,1,0.112,0.062,0,0,0,116.685,1.95,7.4,0
13.117,intervention,0,0,37.006,28.722,20,35,1900,0,1.951,87.084,6.062,-4.244,0,7.4,1,0.102,0.06,0,0,0,116.685,1.95,7.4,0
13.125,intervention,0,0,37.006,28.705,20,35,1900,0,1.948,87.179,6.062,-4.244,0,7.4,1,0.084,0.065,0,0,0,116.685,1.95,7.4,0
13.133,intervention,0,0,37.006,28.688,20,35,1900,0,1.954,87.177,6.062,-4.244,0,7.4,1,0.108,0.056,0,0,0,116.685,1.95,7.4,0
13.142,intervention,0,0,37.006,28.671,20,35,1900,0,1.954,87.083,6.062,-4.244,0,7.4,1,0.111,0.063,0,0,0,116.685,1.95,7.4,0
13.15,intervention,0,0,37.006,28.654,20,35,1900,0,1.947,86.999,6.062,-4.244,0,7.4,1,0.082,0.058,0,0,0,116.685,1.95,7.4,0
13.158,intervention,0,0,37.006,28.637,20,35,1900,0,1.947,87.135,6.062,-4.244,0,7.4,1,0.107,0.068,0,0,0,116.685,1.95,7.4,0
